name,category,price,old_price,sellable_online,other_colors,short_description,depth,height,width,discounted,width_d,height_d,depth_d,discount_amount,size
NYHAMN,Sofas & armchairs,1195.0,1195.0,True,Yes,        3-seat sofa-bed,97.0,90.0,200.0,0,1,1,1,0.0,1746000.0
GRÖNLID,Sofas & armchairs,4390.0,4390.0,True,Yes,        3-seat sofa-bed,98.0,104.0,267.0,0,1,1,1,0.0,2721264.0
DELAKTIG,Sofas & armchairs,225.0,225.0,True,Yes,"        Cover for seat cushion, 3-seat sofa",106.32034632034632,77.23321554770318,186.9084249084249,0,0,0,0,0.0,1.0
POÄNG,Sofas & armchairs,275.0,375.0,True,Yes,        Footstool,54.0,39.0,68.0,1,1,1,1,100.0,143208.0
KUNGSHAMN,Sofas & armchairs,300.0,500.0,True,Yes,        Footstool module,106.32034632034632,44.0,67.0,1,1,1,0,200.0,2948.0
VALLENTUNA,Sofas & armchairs,320.0,400.0,True,Yes,"        Back rest,          100x80 cm",13.0,4.0,100.0,1,1,1,1,80.0,5200.0
KOARP,Sofas & armchairs,280.0,280.0,True,Yes,        Armchair cover,106.32034632034632,77.23321554770318,186.9084249084249,0,0,0,0,0.0,1.0
GRÖNLID,Sofas & armchairs,850.0,850.0,True,Yes,        Footstool with storage,106.32034632034632,49.0,73.0,0,1,1,0,0.0,3577.0
NORSBORG,Sofas & armchairs,1020.0,1275.0,True,Yes,        Cover for 4-seat sofa,106.32034632034632,77.23321554770318,186.9084249084249,1,0,0,0,255.0,1.0
GRÖNLID,Sofas & armchairs,200.0,200.0,True,Yes,        Cover for footstool with storage,106.32034632034632,77.23321554770318,186.9084249084249,0,0,0,0,0.0,1.0
VALLENTUNA,Sofas & armchairs,4604.0,5755.0,True,Yes,"        Modular corner sofa, 3-seat",93.0,84.0,266.0,1,1,1,1,1151.0,2077992.0
LIDHULT,Sofas & armchairs,495.0,495.0,True,Yes,        Cover for 2-seat section,106.32034632034632,77.23321554770318,186.9084249084249,0,0,0,0,0.0,1.0
GRÖNLID,Sofas & armchairs,4865.0,4865.0,True,Yes,        4-seat sofa,164.0,104.0,339.0,0,1,1,1,0.0,5781984.0
NOCKEBY,Sofas & armchairs,645.0,645.0,True,Yes,        Cover three-seat sofa,106.32034632034632,77.23321554770318,186.9084249084249,0,0,0,0,0.0,1.0
DELAKTIG,Sofas & armchairs,275.0,275.0,True,Yes,        Backrest with cushion,25.0,33.0,186.9084249084249,0,0,1,1,0.0,825.0
VALLENTUNA,Sofas & armchairs,7988.0,9985.0,True,Yes,        4-seat modular sofa w 3 sofa-beds,106.32034632034632,84.0,346.0,1,1,1,0,1997.0,29064.0
DELAKTIG,Sofas & armchairs,75.0,75.0,True,Yes,        Cover for backrest/cushion,106.32034632034632,77.23321554770318,186.9084249084249,0,0,0,0,0.0,1.0
KIVIK,Sofas & armchairs,395.0,395.0,True,Yes,        Cover two-seat sofa,106.32034632034632,77.23321554770318,186.9084249084249,0,0,0,0,0.0,1.0
LIDHULT,Sofas & armchairs,245.0,245.0,True,Yes,        Cover for 1-seat section,106.32034632034632,77.23321554770318,186.9084249084249,0,0,0,0,0.0,1.0
HAVSTEN,Sofas & armchairs,2170.0,2170.0,True,No,"        2-seat sofa, in/outdoor,          179x94x90 cm",94.0,90.0,179.0,0,1,1,1,0.0,1514340.0
NYHAMN,Sofas & armchairs,600.0,600.0,True,No,"        Pocket sprung mattress,          140x200 cm",106.32034632034632,77.23321554770318,140.0,0,1,0,0,0.0,140.0
VIMLE,Sofas & armchairs,150.0,150.0,True,Yes,        Headrest,106.32034632034632,20.0,70.0,0,1,1,0,0.0,1400.0
VALLENTUNA,Sofas & armchairs,220.0,275.0,True,Yes,        Armrest,13.0,64.0,80.0,1,1,1,1,55.0,66560.0
FLOTTEBO,Sofas & armchairs,1676.0,2095.0,True,Yes,"        Sofa-bed with side table,          90 cm",90.0,79.0,200.0,1,1,1,1,419.0,1422000.0
POÄNG,Sofas & armchairs,785.0,785.0,True,Yes,        Armchair cushion,106.32034632034632,7.0,56.0,0,1,1,0,0.0,392.0
GRÖNLID,Sofas & armchairs,495.0,495.0,True,Yes,        Cover for 3-seat section,106.32034632034632,77.23321554770318,186.9084249084249,0,0,0,0,0.0,1.0
LIDHULT,Sofas & armchairs,6440.0,6440.0,True,Yes,"        Corner sofa, 5-seat",98.0,102.0,275.0,0,1,1,1,0.0,2748900.0
NORSBORG,Sofas & armchairs,320.0,400.0,True,Yes,        Cover for corner section,106.32034632034632,77.23321554770318,186.9084249084249,1,0,0,0,80.0,1.0
VIMLE,Sofas & armchairs,700.0,700.0,True,Yes,        Cover for 3-seat section,106.32034632034632,77.23321554770318,186.9084249084249,0,0,0,0,0.0,1.0
STOCKSUND,Sofas & armchairs,300.0,300.0,True,Yes,        Cover for bench,106.32034632034632,77.23321554770318,186.9084249084249,0,0,0,0,0.0,1.0
LIDHULT,Sofas & armchairs,1995.0,1995.0,True,Yes,        2-seat section,97.0,95.0,141.0,0,1,1,1,0.0,1299315.0
VIMLE,Sofas & armchairs,495.0,495.0,True,Yes,        Cover for 2-seat sofa-bed,106.32034632034632,77.23321554770318,186.9084249084249,0,0,0,0,0.0,1.0
DELAKTIG,Sofas & armchairs,2350.0,2350.0,True,Yes,        Armchair,84.0,79.0,94.0,0,1,1,1,0.0,623784.0
VIMLE,Sofas & armchairs,7765.0,7765.0,True,Yes,"        Corner sofa-bed, 5-seat",98.0,83.0,349.0,0,1,1,1,0.0,2838766.0
VALLENTUNA,Sofas & armchairs,4116.0,5145.0,True,Yes,        3-seat modular sofa with sofa-bed,106.32034632034632,84.0,273.0,1,1,1,0,1029.0,22932.0
VALLENTUNA,Sofas & armchairs,2300.0,2875.0,True,Yes,        2-seat modular sofa,113.0,84.0,186.0,1,1,1,1,575.0,1765512.0
VALLENTUNA,Sofas & armchairs,3388.0,4235.0,True,Yes,        3-seat modular sofa,93.0,84.0,273.0,1,1,1,1,847.0,2132676.0
VIMLE,Sofas & armchairs,4305.0,4305.0,True,Yes,        3-seat sofa-bed,98.0,83.0,261.0,0,1,1,1,0.0,2122974.0
VALLENTUNA,Sofas & armchairs,5300.0,6625.0,True,Yes,        Modular corner sofa 3-seat+sofa-bed,93.0,84.0,266.0,1,1,1,1,1325.0,2077992.0
NORSBORG,Sofas & armchairs,1280.0,1600.0,True,Yes,        Chaise longue section,157.0,85.0,80.0,1,1,1,1,320.0,1067600.0
VIMLE,Sofas & armchairs,1290.0,1290.0,True,Yes,        Chaise longue section,164.0,83.0,81.0,0,1,1,1,0.0,1102572.0
FÄRLÖV,Sofas & armchairs,556.0,695.0,True,Yes,        Cover for 3-seat sofa,106.32034632034632,77.23321554770318,186.9084249084249,1,0,0,0,139.0,1.0
SANDBACKEN,Sofas & armchairs,330.0,330.0,True,Yes,        Cover for corner sofa,106.32034632034632,77.23321554770318,186.9084249084249,0,0,0,0,0.0,1.0
VIMLE,Sofas & armchairs,1585.0,1585.0,True,Yes,        2-seat section,98.0,80.0,141.0,0,1,1,1,0.0,1105440.0
DELAKTIG,Sofas & armchairs,3100.0,3100.0,True,Yes,        2-seat sofa with side table,84.0,79.0,169.0,0,1,1,1,0.0,1121484.0
LANDSKRONA,Sofas & armchairs,5495.0,5495.0,True,Yes,        3-seat sofa,106.32034632034632,78.0,242.0,0,1,1,0,0.0,18876.0
LIDHULT,Sofas & armchairs,8240.0,8240.0,True,Yes,"        Corner sofa, 6-seat",164.0,102.0,367.0,0,1,1,1,0.0,6139176.0
VIMLE,Sofas & armchairs,4740.0,4740.0,True,Yes,"        Corner sofa, 4-seat",98.0,83.0,249.0,0,1,1,1,0.0,2025366.0
STOCKHOLM 2017,Sofas & armchairs,516.0,645.0,True,Yes,"        Pouffe,          50x50 cm",106.32034632034632,42.0,50.0,1,1,1,0,129.0,2100.0
VIMLE,Sofas & armchairs,100.0,100.0,True,Yes,        Cover for armrest,106.32034632034632,77.23321554770318,186.9084249084249,0,0,0,0,0.0,1.0
KIVIK,Sofas & armchairs,695.0,695.0,True,Yes,        Footstool with storage,70.0,43.0,90.0,0,1,1,1,0.0,270900.0
NORSBORG,Sofas & armchairs,280.0,350.0,True,Yes,        Cover chaise longue section,106.32034632034632,77.23321554770318,186.9084249084249,1,0,0,0,70.0,1.0
VIMLE,Sofas & armchairs,190.0,190.0,True,Yes,        Cover for chaise longue section,106.32034632034632,77.23321554770318,186.9084249084249,0,0,0,0,0.0,1.0
STOCKSUND,Sofas & armchairs,100.0,100.0,True,No,        Legs for bench,106.32034632034632,18.0,186.9084249084249,0,0,1,0,0.0,18.0
VIMLE,Sofas & armchairs,2055.0,2055.0,True,Yes,        3-seat section,98.0,80.0,211.0,0,1,1,1,0.0,1654240.0
LANDSKRONA,Sofas & armchairs,8495.0,8495.0,True,Yes,        5-seat sofa,106.32034632034632,78.0,360.0,0,1,1,0,0.0,28080.0
STOCKSUND,Sofas & armchairs,695.0,695.0,True,Yes,        Cover for 3-seat sofa,106.32034632034632,77.23321554770318,186.9084249084249,0,0,0,0,0.0,1.0
EKENÄS,Sofas & armchairs,395.0,395.0,True,Yes,        Footstool,106.32034632034632,40.0,53.0,0,1,1,0,0.0,2120.0
VIMLE,Sofas & armchairs,810.0,810.0,True,Yes,        1-seat section,98.0,80.0,71.0,0,1,1,1,0.0,556640.0
GRÖNLID,Sofas & armchairs,895.0,895.0,True,Yes,"        Cover for corner sofa, 3-seat",106.32034632034632,77.23321554770318,186.9084249084249,0,0,0,0,0.0,1.0
NORSBORG,Sofas & armchairs,4220.0,5275.0,True,Yes,"        Corner sofa, 4-seat",88.0,85.0,225.0,1,1,1,1,1055.0,1683000.0
VIMLE,Sofas & armchairs,4785.0,4785.0,True,Yes,"        Corner sofa, 4-seat",98.0,103.0,235.0,0,1,1,1,0.0,2372090.0
SANDBACKEN,Sofas & armchairs,375.0,375.0,True,Yes,        Cover for 3-seat sofa,106.32034632034632,77.23321554770318,186.9084249084249,0,0,0,0,0.0,1.0
LIDHULT,Sofas & armchairs,5428.0,6785.0,True,No,        3-seat sofa,164.0,102.0,279.0,1,1,1,1,1357.0,4667112.0
KIVIK,Sofas & armchairs,1196.0,1495.0,True,No,        Footstool,70.0,43.0,90.0,1,1,1,1,299.0,270900.0
GRÖNLID,Sofas & armchairs,295.0,295.0,True,Yes,        Cover for chaise longue section,106.32034632034632,77.23321554770318,186.9084249084249,0,0,0,0,0.0,1.0
VIMLE,Sofas & armchairs,225.0,225.0,True,Yes,        Cover for 1-seat section,106.32034632034632,77.23321554770318,186.9084249084249,0,0,0,0,0.0,1.0
FÄRLÖV,Sofas & armchairs,395.0,395.0,True,Yes,        Cover for armchair,106.32034632034632,77.23321554770318,186.9084249084249,0,0,0,0,0.0,1.0
GRÖNLID,Sofas & armchairs,1100.0,1100.0,True,No,        1-seat section,94.0,104.0,71.0,0,1,1,1,0.0,694096.0
LYCKSELE MURBO,Sofas & armchairs,1545.0,1545.0,True,Yes,        Two-seat sofa-bed,100.0,87.0,142.0,0,1,1,1,0.0,1235400.0
LIDHULT,Sofas & armchairs,3108.0,3885.0,True,No,        2-seat sofa,98.0,102.0,189.0,1,1,1,1,777.0,1889244.0
NORSBORG,Sofas & armchairs,900.0,1125.0,True,Yes,        Cover for 4-seat sofa,106.32034632034632,77.23321554770318,186.9084249084249,1,0,0,0,225.0,1.0
LIDHULT,Sofas & armchairs,200.0,200.0,True,Yes,        Cover f open end section w storage,106.32034632034632,77.23321554770318,186.9084249084249,0,0,0,0,0.0,1.0
KIVIK,Sofas & armchairs,145.0,145.0,True,Yes,        Cover for footstool with storage,106.32034632034632,77.23321554770318,186.9084249084249,0,0,0,0,0.0,1.0
NORSBORG,Sofas & armchairs,1360.0,1700.0,True,Yes,        2-seat section,88.0,85.0,121.0,1,1,1,1,340.0,905080.0
LIDHULT,Sofas & armchairs,350.0,350.0,True,Yes,        Armrest,98.0,62.0,24.0,0,1,1,1,0.0,145824.0
LANDSKRONA,Sofas & armchairs,100.0,100.0,True,No,"        Leg,          15 cm",106.32034632034632,15.0,186.9084249084249,0,0,1,0,0.0,15.0
GRÖNLID,Sofas & armchairs,375.0,375.0,True,Yes,        Cover for 2-seat section,106.32034632034632,77.23321554770318,186.9084249084249,0,0,0,0,0.0,1.0
GRÖNLID,Sofas & armchairs,545.0,545.0,True,Yes,        Cover for 2-seat sofa,106.32034632034632,77.23321554770318,186.9084249084249,0,0,0,0,0.0,1.0
GRÖNLID,Sofas & armchairs,1670.0,1670.0,True,Yes,"        Cover for u-shaped sofa, 6-seat",106.32034632034632,77.23321554770318,186.9084249084249,0,0,0,0,0.0,1.0
VALLENTUNA,Sofas & armchairs,5796.0,7245.0,True,Yes,"        Modular corner sofa, 4 seat",106.32034632034632,84.0,346.0,1,1,1,0,1449.0,29064.0
DELAKTIG,Sofas & armchairs,2125.0,2125.0,True,Yes,        2-seat platform,84.0,77.23321554770318,149.0,0,1,0,1,0.0,12516.0
VIMLE,Sofas & armchairs,775.0,775.0,True,Yes,        Footstool with storage,106.32034632034632,48.0,73.0,0,1,1,0,0.0,3504.0
NYHAMN,Sofas & armchairs,1520.0,1520.0,True,Yes,        Sofa-bed with triple cushion,97.0,90.0,200.0,0,1,1,1,0.0,1746000.0
GRÖNLID,Sofas & armchairs,1135.0,1135.0,True,Yes,        Cover for 4-seat sofa,106.32034632034632,77.23321554770318,186.9084249084249,0,0,0,0,0.0,1.0
VIMLE,Sofas & armchairs,2515.0,2515.0,True,Yes,        3-seat sofa,98.0,83.0,227.0,0,1,1,1,0.0,1846418.0
LIDHULT,Sofas & armchairs,995.0,995.0,True,Yes,        1-seat section,97.0,95.0,71.0,0,1,1,1,0.0,654265.0
NORSBORG,Sofas & armchairs,1280.0,1600.0,True,Yes,        Corner section,88.0,85.0,88.0,1,1,1,1,320.0,658240.0
GRÖNLID,Sofas & armchairs,465.0,465.0,True,Yes,        Cover for chaise longue,106.32034632034632,77.23321554770318,186.9084249084249,0,0,0,0,0.0,1.0
VIMLE,Sofas & armchairs,540.0,540.0,True,Yes,        Cover for 3-seat sofa-bed,106.32034632034632,77.23321554770318,186.9084249084249,0,0,0,0,0.0,1.0
VALLENTUNA,Sofas & armchairs,2696.0,3370.0,True,Yes,        2-seat modular sofa,113.0,84.0,186.0,1,1,1,1,674.0,1765512.0
GRÖNLID,Sofas & armchairs,2500.0,2500.0,True,No,        2-seat sofa,98.0,104.0,177.0,0,1,1,1,0.0,1803984.0
GRÖNLID,Sofas & armchairs,6110.0,6110.0,True,Yes,"        Corner sofa-bed, 4-seat",98.0,104.0,235.0,0,1,1,1,0.0,2395120.0
GRÖNLID,Sofas & armchairs,1015.0,1015.0,True,Yes,        Cover for 3-seat sofa-bed,106.32034632034632,77.23321554770318,186.9084249084249,0,0,0,0,0.0,1.0
VIMLE,Sofas & armchairs,50.0,50.0,True,Yes,        Cover for headrest,106.32034632034632,77.23321554770318,186.9084249084249,0,0,0,0,0.0,1.0
GRÖNLID,Sofas & armchairs,1610.0,1610.0,True,Yes,"        Cover for corner sofa-bed, 5-seat",164.0,104.0,252.0,0,1,1,1,0.0,4298112.0
VIMLE,Sofas & armchairs,350.0,350.0,True,Yes,        Cover for chaise longue,164.0,83.0,111.0,0,1,1,1,0.0,1510932.0
GRÖNLID,Sofas & armchairs,1445.0,1445.0,True,Yes,        Chaise longue section,164.0,104.0,81.0,0,1,1,1,0.0,1381536.0
VALLENTUNA,Sofas & armchairs,80.0,100.0,True,Yes,"        Cover for backrest,          80x80 cm",106.32034632034632,80.0,80.0,1,1,1,0,20.0,6400.0
GRÖNLID,Sofas & armchairs,1260.0,1260.0,True,Yes,"        Cover for corner sofa, 5-seat",106.32034632034632,77.23321554770318,186.9084249084249,0,0,0,0,0.0,1.0
NORSBORG,Sofas & armchairs,580.0,725.0,True,Yes,        Cover for 3-seat sofa,106.32034632034632,77.23321554770318,186.9084249084249,1,0,0,0,145.0,1.0
RÖDEBY,Sofas & armchairs,69.0,69.0,True,Yes,        Armrest tray,37.0,77.23321554770318,65.0,0,1,0,1,0.0,2405.0
HEMNES,Sofas & armchairs,2085.0,2085.0,True,Yes,"        Day-bed w 3 drawers/2 mattresses,          80x200 cm",106.32034632034632,83.0,87.0,0,1,1,0,0.0,7221.0
HAVSTEN,Sofas & armchairs,3120.0,3120.0,True,No,"        3-seat sofa, in/outdoor,          260x94x90 cm",94.0,90.0,260.0,0,1,1,1,0.0,2199600.0
NORSBORG,Sofas & armchairs,360.0,450.0,True,Yes,        Cover for 3-seat section,106.32034632034632,77.23321554770318,186.9084249084249,1,0,0,0,90.0,1.0
FLOTTEBO,Sofas & armchairs,2156.0,2695.0,True,Yes,"        Sofa-bed,          120 cm",120.0,79.0,200.0,1,1,1,1,539.0,1896000.0
GRÖNLID,Sofas & armchairs,350.0,350.0,True,Yes,        Cover for armchair,106.32034632034632,77.23321554770318,186.9084249084249,0,0,0,0,0.0,1.0
NORSBORG,Sofas & armchairs,500.0,625.0,True,Yes,        Cover for 3-seat sofa,106.32034632034632,77.23321554770318,186.9084249084249,1,0,0,0,125.0,1.0
LIDHULT,Sofas & armchairs,4495.0,4495.0,True,Yes,        3-seat sofa,164.0,102.0,279.0,0,1,1,1,0.0,4667112.0
FLOTTEBO,Sofas & armchairs,476.0,595.0,True,Yes,"        Cover sofa-bed,          120 cm",106.32034632034632,77.23321554770318,186.9084249084249,1,0,0,0,119.0,1.0
STOCKSUND,Sofas & armchairs,100.0,100.0,True,No,        Legs for armchair/sofas,106.32034632034632,18.0,186.9084249084249,0,0,1,0,0.0,18.0
VIMLE,Sofas & armchairs,515.0,515.0,True,Yes,        Cover for 2-seat section,106.32034632034632,77.23321554770318,186.9084249084249,0,0,0,0,0.0,1.0
POÄNG,Sofas & armchairs,375.0,375.0,True,Yes,        Footstool,54.0,39.0,68.0,0,1,1,1,0.0,143208.0
VIMLE,Sofas & armchairs,425.0,425.0,True,Yes,        Cover for corner section,106.32034632034632,77.23321554770318,186.9084249084249,0,0,0,0,0.0,1.0
FÄRLÖV,Sofas & armchairs,195.0,195.0,True,Yes,        Cover for footstool with storage,106.32034632034632,77.23321554770318,186.9084249084249,0,0,0,0,0.0,1.0
VIMLE,Sofas & armchairs,1900.0,1900.0,True,Yes,"        Cover for corner sofa, 4-seat",98.0,80.0,235.0,0,1,1,1,0.0,1842400.0
VALLENTUNA,Sofas & armchairs,4448.0,5560.0,True,Yes,        3-seat modular sofa with sofa-bed,106.32034632034632,84.0,266.0,1,1,1,0,1112.0,22344.0
KIVIK,Sofas & armchairs,6400.0,8000.0,True,No,        4-seat sofa,163.0,83.0,318.0,1,1,1,1,1600.0,4302222.0
LIDHULT,Sofas & armchairs,350.0,350.0,True,Yes,        Cover for 2-seat sofa-bed section,106.32034632034632,77.23321554770318,186.9084249084249,0,0,0,0,0.0,1.0
LIDHULT,Sofas & armchairs,350.0,350.0,True,Yes,        Cover for corner section,106.32034632034632,77.23321554770318,186.9084249084249,0,0,0,0,0.0,1.0
LIDHULT,Sofas & armchairs,4040.0,4040.0,True,Yes,        2-seat sofa-bed,98.0,102.0,208.0,0,1,1,1,0.0,2079168.0
DELAKTIG,Sofas & armchairs,275.0,275.0,True,Yes,        Armrest with cushion,16.0,27.0,186.9084249084249,0,0,1,1,0.0,432.0
LIDHULT,Sofas & armchairs,2195.0,2195.0,True,Yes,        3-seat section,98.0,95.0,211.0,0,1,1,1,0.0,1964410.0
LIDHULT,Sofas & armchairs,1800.0,1800.0,True,Yes,        Chaise longue section,106.32034632034632,77.23321554770318,186.9084249084249,0,0,0,0,0.0,1.0
VIMLE,Sofas & armchairs,2310.0,2310.0,True,Yes,"        Cover for corner sofa-bed, 5-seat",106.32034632034632,77.23321554770318,186.9084249084249,0,0,0,0,0.0,1.0
VALLENTUNA,Sofas & armchairs,240.0,300.0,True,Yes,        Cover for sofa-bed module,106.32034632034632,77.23321554770318,186.9084249084249,1,0,0,0,60.0,1.0
GRÖNLID,Sofas & armchairs,550.0,550.0,True,Yes,        Cover for 2-seat sofa-bed section,106.32034632034632,77.23321554770318,186.9084249084249,0,0,0,0,0.0,1.0
NORSBORG,Sofas & armchairs,1660.0,2075.0,True,Yes,"        Cover for u-shaped sofa, 6-seat",106.32034632034632,77.23321554770318,186.9084249084249,1,0,0,0,415.0,1.0
KIVIK,Sofas & armchairs,6160.0,7700.0,True,No,        3-seat sofa,163.0,83.0,280.0,1,1,1,1,1540.0,3788120.0
LIDHULT,Sofas & armchairs,550.0,550.0,True,Yes,        Cover for chaise longue section,106.32034632034632,77.23321554770318,186.9084249084249,0,0,0,0,0.0,1.0
VIMLE,Sofas & armchairs,435.0,435.0,True,Yes,        Cover for 2-seat sofa-bed section,106.32034632034632,77.23321554770318,186.9084249084249,0,0,0,0,0.0,1.0
KIVIK,Sofas & armchairs,2650.0,2650.0,True,Yes,        Corner section,94.0,83.0,234.0,0,1,1,1,0.0,1825668.0
NORSBORG,Sofas & armchairs,460.0,575.0,True,Yes,        Cover for chaise longue,106.32034632034632,77.23321554770318,186.9084249084249,1,0,0,0,115.0,1.0
BRÅTHULT,Sofas & armchairs,305.0,305.0,True,Yes,        Cover for corner sofa,106.32034632034632,77.23321554770318,186.9084249084249,0,0,0,0,0.0,1.0
GRÖNLID,Sofas & armchairs,695.0,695.0,True,No,        Footstool,106.32034632034632,38.0,47.0,0,1,1,0,0.0,1786.0
LIDHULT,Sofas & armchairs,2320.0,2900.0,True,No,        Chaise longue section,164.0,95.0,90.0,1,1,1,1,580.0,1402200.0
VIMLE,Sofas & armchairs,720.0,720.0,True,Yes,        Cover for 3-seat sofa,106.32034632034632,77.23321554770318,186.9084249084249,0,0,0,0,0.0,1.0
HAVSTEN,Sofas & armchairs,2975.0,2975.0,True,No,"        3-seat sofa, in/outdoor,          245x94x90 cm",94.0,90.0,245.0,0,1,1,1,0.0,2072700.0
GRÖNLID,Sofas & armchairs,4100.0,4100.0,True,No,        3-seat sofa,164.0,104.0,258.0,0,1,1,1,0.0,4400448.0
LANDSKRONA,Sofas & armchairs,1800.0,1800.0,True,Yes,"        Chaise longue, add-on unit",158.0,78.0,78.0,0,1,1,1,0.0,961272.0
GRÖNLID,Sofas & armchairs,3760.0,3760.0,True,Yes,"        Corner sofa, 3-seat",98.0,104.0,235.0,0,1,1,1,0.0,2395120.0
VIMLE,Sofas & armchairs,865.0,865.0,True,Yes,        Cover for 3-seat sofa,106.32034632034632,77.23321554770318,186.9084249084249,0,0,0,0,0.0,1.0
LIDHULT,Sofas & armchairs,356.0,445.0,True,No,        Armrest,98.0,62.0,24.0,1,1,1,1,89.0,145824.0
GRÖNLID,Sofas & armchairs,2045.0,2045.0,True,Yes,        3-seat section,98.0,104.0,211.0,0,1,1,1,0.0,2150512.0
LIDHULT,Sofas & armchairs,6295.0,6295.0,True,Yes,        4-seat sofa,164.0,102.0,369.0,0,1,1,1,0.0,6172632.0
VIMLE,Sofas & armchairs,1910.0,1910.0,True,Yes,"        Cover for u-shaped sofa, 6-seat",106.32034632034632,77.23321554770318,186.9084249084249,0,0,0,0,0.0,1.0
GRÖNLID,Sofas & armchairs,4800.0,4800.0,True,No,"        Corner sofa, 3-seat",98.0,104.0,235.0,0,1,1,1,0.0,2395120.0
LYCKSELE HÅVET,Sofas & armchairs,1645.0,1645.0,True,Yes,        Two-seat sofa-bed,100.0,87.0,142.0,0,1,1,1,0.0,1235400.0
GRÖNLID,Sofas & armchairs,1140.0,1140.0,True,Yes,"        Cover for corner sofa, 4-seat",106.32034632034632,77.23321554770318,186.9084249084249,0,0,0,0,0.0,1.0
VIMLE,Sofas & armchairs,1990.0,1990.0,True,Yes,"        Cover for corner sofa, 5-seat",106.32034632034632,77.23321554770318,186.9084249084249,0,0,0,0,0.0,1.0
GRÖNLID,Sofas & armchairs,3540.0,3540.0,True,Yes,        2-seat sofa-bed section,98.0,104.0,160.0,0,1,1,1,0.0,1630720.0
NYHAMN,Sofas & armchairs,450.0,450.0,True,No,"        Foam mattress,          140x200 cm",106.32034632034632,77.23321554770318,140.0,0,1,0,0,0.0,140.0
HEMNES,Sofas & armchairs,2195.0,2195.0,True,Yes,"        Day-bed w 3 drawers/2 mattresses,          80x200 cm",70.0,18.0,89.0,0,1,1,1,0.0,112140.0
FYRESDAL,Sofas & armchairs,1139.0,1139.0,True,Yes,"        Day-bed with 2 mattresses,          80x200 cm",106.32034632034632,94.0,88.0,0,1,1,0,0.0,8272.0
GRÖNLID,Sofas & armchairs,900.0,900.0,True,No,        Footstool with storage,106.32034632034632,49.0,73.0,0,1,1,0,0.0,3577.0
LIDHULT,Sofas & armchairs,3908.0,4885.0,True,No,        3-seat sofa,98.0,102.0,259.0,1,1,1,1,977.0,2588964.0
GRÖNLID,Sofas & armchairs,595.0,595.0,True,Yes,        Footstool,106.32034632034632,38.0,47.0,0,1,1,0,0.0,1786.0
GRÖNLID,Sofas & armchairs,2700.0,2700.0,True,No,        3-seat sofa,98.0,104.0,247.0,0,1,1,1,0.0,2517424.0
KIVIK,Sofas & armchairs,3560.0,4450.0,True,No,        Two-seat sofa,95.0,83.0,190.0,1,1,1,1,890.0,1498150.0
GRÖNLID,Sofas & armchairs,8900.0,8900.0,True,No,"        U-shaped sofa, 6 seat",252.0,104.0,327.0,0,1,1,1,0.0,8570016.0
LYCKSELE LÖVÅS,Sofas & armchairs,495.0,495.0,True,No,"        Mattress,          140x188 cm",106.32034632034632,77.23321554770318,186.9084249084249,0,0,0,0,0.0,1.0
VIMLE,Sofas & armchairs,1400.0,1400.0,True,Yes,"        Cover for corner sofa, 5-seat",106.32034632034632,77.23321554770318,186.9084249084249,0,0,0,0,0.0,1.0
VIMLE,Sofas & armchairs,1615.0,1615.0,True,Yes,"        Cover for corner sofa, 4-seat",106.32034632034632,77.23321554770318,186.9084249084249,0,0,0,0,0.0,1.0
LIDHULT,Sofas & armchairs,4841.0,5640.0,True,No,        2-seat sofa-bed section,97.0,95.0,160.0,1,1,1,1,799.0,1474400.0
GRÖNLID,Sofas & armchairs,960.0,960.0,True,Yes,        Cover for 4-seat sofa,164.0,104.0,328.0,0,1,1,1,0.0,5594368.0
POÄNG,Sofas & armchairs,150.0,250.0,True,No,        Footstool cushion,106.32034632034632,7.0,60.0,1,1,1,0,100.0,420.0
VIMLE,Sofas & armchairs,900.0,900.0,True,Yes,        Cover for 4-seat sofa,106.32034632034632,77.23321554770318,186.9084249084249,0,0,0,0,0.0,1.0
GRÖNLID,Sofas & armchairs,665.0,665.0,True,Yes,        Cover for 3-seat sofa-bed,106.32034632034632,77.23321554770318,186.9084249084249,0,0,0,0,0.0,1.0
VIMLE,Sofas & armchairs,4010.0,4010.0,True,Yes,"        Corner sofa, 3-seat",98.0,83.0,235.0,0,1,1,1,0.0,1911490.0
